date,aapl,sp500,vix,fed_rate,googl,msft
2025-04-14,201.64117431640625,5405.97021484375,30.889999389648438,4.195000171661377,158.5203399658203,384.8636474609375
2025-04-15,201.2628173828125,5396.6298828125,30.1200008392334,4.199999809265137,155.76988220214844,382.7994384765625
2025-04-16,193.42697143554688,5275.7001953125,32.63999938964844,4.208000183105469,152.8001708984375,368.7867126464844
2025-04-17,196.12521362304688,5282.7001953125,29.649999618530273,4.204999923706055,150.63768005371094,364.9858093261719
2025-04-21,192.32177734375,5158.2001953125,33.81999969482422,4.210000038146973,147.15972900390625,356.3916015625
2025-04-22,198.8732452392578,5287.759765625,30.56999969482422,4.2129998207092285,150.94659423828125,364.0331115722656
2025-04-23,203.71214294433594,5375.85986328125,28.450000762939453,4.208000183105469,154.8131866455078,371.5456237792969
2025-04-24,207.4657745361328,5484.77001953125,26.469999313354492,4.197000026702881,158.7296142578125,384.35748291015625
2025-04-25,208.371826171875,5525.2099609375,24.84000015258789,4.192999839782715,161.40036010742188,388.8729553222656
2025-04-28,209.2281036376953,5528.75,25.149999618530273,4.192999839782715,160.05502319335938,388.18817138671875
2025-04-29,210.29345703125,5560.830078125,24.170000076293945,4.190000057220459,159.6065673828125,391.0462951660156
2025-04-30,211.57785034179688,5569.06005859375,24.700000762939453,4.190000057220459,158.25128173828125,392.257080078125
2025-05-01,212.39430236816406,5604.14013671875,24.600000381469727,4.184999942779541,160.74264526367188,422.16802978515625
2025-05-02,204.45889282226562,5686.669921875,22.68000030517578,4.208000183105469,163.46319580078125,431.97296142578125
2025-05-05,198.02691650390625,5650.3798828125,23.639999389648438,4.208000183105469,163.642578125,432.8562316894531
2025-05-06,197.64854431152344,5606.91015625,24.760000228881836,4.210000038146973,162.66595458984375,430.0179443359375
2025-05-07,195.3983612060547,5631.27978515625,23.549999237060547,4.215000152587891,150.85690307617188,430.0576477050781
2025-05-08,196.63299560546875,5663.93994140625,22.479999542236328,4.215000152587891,153.7468719482422,434.841064453125
2025-05-09,197.66848754882812,5659.91015625,21.899999618530273,4.215000152587891,152.22218322753906,435.39678955078125
2025-05-12,210.15048217773438,5844.18994140625,18.389999389648438,4.28000020980835,157.91246032714844,445.84674072265625
2025-05-13,212.2840118408203,5886.5498046875,18.219999313354492,4.284999847412109,158.97874450683594,445.7276916503906
2025-05-14,211.68582153320312,5892.580078125,18.6200008392334,4.284999847412109,164.79855346679688,449.498779296875
2025-05-15,210.8084716796875,5916.93017578125,17.829999923706055,4.257999897003174,163.39344787597656,450.512939453125
2025-05-16,210.6190643310547,5958.3798828125,17.239999771118164,4.236999988555908,165.61572265625,451.6463317871094
2025-05-19,208.14659118652344,5963.60009765625,18.139999389648438,4.239999771118164,165.9645233154297,456.2197570800781
2025-05-20,206.232421875,5940.4599609375,18.09000015258789,4.248000144958496,163.41336059570312,455.5238342285156
2025-05-21,201.4768829345703,5844.60986328125,20.8700008392334,4.235000133514404,167.9775390625,449.9561767578125
2025-05-22,200.7490997314453,5842.009765625,20.280000686645508,4.23199987411499,170.27955627441406,452.2329406738281
2025-05-23,194.67758178710938,5802.81982421875,22.290000915527344,4.230000019073486,167.88784790039062,447.5799560546875
2025-05-27,199.60260009765625,5921.5400390625,18.959999084472656,4.203000068664551,172.30255126953125,458.0292663574219
2025-05-28,199.81195068359375,5888.5498046875,19.309999465942383,4.224999904632568,171.76441955566406,454.7184753417969
2025-05-29,199.3433837890625,5912.169921875,19.18000030517578,4.230000019073486,171.26614379882812,456.0308837890625
2025-05-30,200.24066162109375,5911.68994140625,18.56999969482422,4.23199987411499,171.14657592773438,457.7011413574219
2025-06-02,201.08807373046875,5935.93994140625,18.360000610351562,4.23199987411499,168.44590759277344,459.3018798828125
2025-06-03,202.6533203125,5970.3701171875,17.690000534057617,4.235000133514404,165.6057586669922,460.29608154296875
2025-06-04,202.20468139648438,5970.81005859375,17.610000610351562,4.239999771118164,167.46929931640625,461.1908874511719
2025-06-05,200.02133178710938,5939.2998046875,18.479999542236328,4.23199987411499,167.62875366210938,464.9788818359375
2025-06-06,203.30133056640625,6000.35986328125,16.770000457763672,4.23199987411499,173.079833984375,467.663330078125
2025-06-09,200.83883666992188,6005.8798828125,17.15999984741211,4.239999771118164,175.69395446777344,470.0196228027344
2025-06-10,202.05511474609375,6038.81005859375,16.950000762939453,4.25,178.1983184814453,468.2002258300781
2025-06-11,198.17694091796875,6022.240234375,17.260000228881836,4.25,176.9511260986328,469.8903503417969
2025-06-12,198.5956573486328,6045.259765625,18.020000457763672,4.257999897003174,175.30484008789062,476.104248046875
2025-06-13,195.85398864746094,5976.97021484375,20.81999969482422,4.239999771118164,174.2771453857422,472.2168273925781
2025-06-16,197.8180389404297,6033.10986328125,19.110000610351562,4.248000144958496,176.3724365234375,476.3727111816406
2025-06-17,195.0464630126953,5982.72021484375,21.600000381469727,4.2179999351501465,175.55426025390625,475.279052734375
2025-06-18,195.9835968017578,5980.8701171875,20.139999389648438,4.2230000495910645,172.93020629882812,477.4663391113281
2025-06-20,200.39019775390625,5967.83984375,20.6200008392334,4.195000171661377,166.26522827148438,474.64276123046875
2025-06-23,200.888671875,6025.169921875,19.829999923706055,4.1579999923706055,164.8184814453125,483.1930847167969
2025-06-24,199.6923065185547,6092.18017578125,17.479999542236328,4.182000160217285,166.39492797851562,487.2793273925781
2025-06-25,200.94850158691406,6092.16015625,16.760000228881836,4.188000202178955,170.29612731933594,489.4268798828125
2025-06-26,200.39019775390625,6141.02001953125,16.59000015258789,4.192999839782715,173.14968872070312,494.57696533203125
2025-06-27,200.46995544433594,6173.06982421875,16.31999969482422,4.197000026702881,178.1284637451172,493.07568359375
2025-06-30,204.54754638671875,6204.9501953125,16.729999542236328,4.190000057220459,175.83364868164062,494.5372009277344
2025-07-01,207.18951416015625,6198.009765625,16.829999923706055,4.224999904632568,175.4445343017578,489.2080993652344
2025-07-02,211.79550170898438,6227.419921875,16.639999389648438,4.2230000495910645,178.23822021484375,488.2536926269531
2025-07-03,212.90213012695312,6279.35009765625,16.3799991607666,4.239999771118164,179.126220703125,495.9589538574219
2025-07-07,209.3130340576172,6229.97998046875,17.790000915527344,4.244999885559082,176.3923797607422,494.84539794921875
2025-07-08,209.3728485107422,6225.52001953125,16.809999465942383,4.25,173.9678497314453,493.7517395019531
2025-07-09,210.49942016601562,6263.259765625,15.9399995803833,4.244999885559082,176.2227783203125,500.6019592285156
2025-07-10,211.7655792236328,6280.4599609375,15.779999732971191,4.239999771118164,177.2205047607422,498.58367919921875
2025-07-11,210.51937866210938,6259.75,16.399999618530273,4.236999988555908,179.7847442626953,500.41302490234375
2025-07-14,207.98707580566406,6268.56005859375,17.200000762939453,4.228000164031982,181.1516571044922,500.1147766113281
2025-07-15,208.4755859375,6243.759765625,17.3799991607666,4.23199987411499,181.59068298339844,502.89862060546875
2025-07-16,209.52239990234375,6263.7001953125,17.15999984741211,4.224999904632568,182.55848693847656,502.69976806640625
2025-07-17,209.38284301757812,6297.35986328125,16.520000457763672,4.235000133514404,183.16712951660156,508.7446594238281
2025-07-18,210.53929138183594,6296.7900390625,16.40999984741211,4.230000019073486,184.64378356933594,507.1041564941406
2025-07-21,211.83535766601562,6305.60009765625,16.649999618530273,4.2230000495910645,189.67245483398438,507.1141357421875
2025-07-22,213.74952697753906,6309.6201171875,16.5,4.230000019073486,190.90966796875,502.3517761230469
2025-07-23,213.5002899169922,6358.91015625,15.369999885559082,4.239999771118164,189.80215454101562,502.94830322265625
2025-07-24,213.11148071289062,6363.35009765625,15.390000343322754,4.244999885559082,191.73780822753906,507.9294128417969
2025-07-25,213.2311248779297,6388.64013671875,14.930000305175781,4.244999885559082,192.74551391601562,510.74310302734375
2025-07-28,213.40060424804688,6389.77001953125,15.029999732971191,4.235000133514404,192.14688110351562,509.5400390625
2025-07-29,210.62904357910156,6370.85986328125,15.979999542236328,4.230000019073486,195.3097381591797,509.6096496582031
2025-07-30,208.415771484375,6362.89990234375,15.479999542236328,4.23199987411499,196.08799743652344,510.2757568359375
2025-07-31,206.9402618408203,6339.39013671875,16.719999313354492,4.235000133514404,191.46839904785156,530.4187622070312
2025-08-01,201.76602172851562,6238.009765625,20.3799991607666,4.182000160217285,188.70465087890625,521.0829467773438
2025-08-04,202.7330780029297,6329.93994140625,17.520000457763672,4.1529998779296875,194.60133361816406,532.54638671875
2025-08-05,202.30438232421875,6299.18994140625,17.850000381469727,4.150000095367432,194.232177734375,524.701904296875
2025-08-06,212.60302734375,6345.06005859375,16.770000457763672,4.132999897003174,195.64898681640625,521.908203125
2025-08-07,219.3624725341797,6340.0,16.56999969482422,4.138000011444092,196.07801818847656,517.8318481445312
2025-08-08,228.65420532226562,6389.4501953125,15.149999618530273,4.132999897003174,200.9669952392578,519.0249633789062
2025-08-11,226.74781799316406,6373.4501953125,16.25,4.14300012588501,200.54794311523438,518.7565307617188
2025-08-12,229.21310424804688,6445.759765625,14.729999542236328,4.130000114440918,202.88267517089844,526.183349609375
2025-08-13,232.88612365722656,6466.580078125,14.489999771118164,4.110000133514404,201.5057830810547,517.5733642578125
2025-08-14,232.33717346191406,6468.5400390625,14.829999923706055,4.111999988555908,202.48358154296875,519.4623413085938
2025-08-15,231.1494140625,6449.7998046875,15.09000015258789,4.111999988555908,203.44142150878906,517.1657104492188
2025-08-18,230.45074462890625,6449.14990234375,14.989999771118164,4.123000144958496,203.0423126220703,514.1134033203125
2025-08-19,230.1213836669922,6411.3701171875,15.569999694824219,4.110000133514404,201.11666870117188,506.8258056640625
2025-08-20,225.5800323486328,6395.77978515625,15.6899995803833,4.114999771118164,198.87173461914062,502.7991943359375
2025-08-21,224.47213745117188,6370.169921875,16.600000381469727,4.127999782562256,199.3007354736328,502.15185546875
2025-08-22,227.3267059326172,6466.91015625,14.220000267028809,4.0879998207092285,205.62648010253906,505.1295166015625
2025-08-25,226.7278594970703,6439.31982421875,14.789999961853027,4.0929999351501465,208.02110290527344,502.17181396484375
2025-08-26,228.87376403808594,6465.93994140625,14.619999885559082,4.0879998207092285,206.67413330078125,499.96099853515625
2025-08-27,230.05152893066406,6481.39990234375,14.850000381469727,4.059999942779541,207.01336669921875,504.6415100097656
2025-08-28,232.11758422851562,6501.85986328125,14.430000305175781,4.072000026702881,211.1640167236328,507.5295104980469
2025-08-29,231.69837951660156,6460.259765625,15.359999656677246,4.043000221252441,212.43116760253906,504.59173583984375
2025-09-02,229.28298950195312,6415.5400390625,17.170000076293945,4.0320000648498535,210.87466430664062,503.0282287597656
2025-09-03,238.01634216308594,6448.259765625,16.350000381469727,4.01800012588501,230.14122009277344,503.2572937011719
2025-09-04,239.3238525390625,6502.080078125,15.300000190734863,3.997999906539917,231.77755737304688,505.866455078125
2025-09-05,239.2340087890625,6481.5,15.180000305175781,3.9100000858306885,234.47146606445312,492.9501647949219
2025-09-08,237.42745971679688,6495.14990234375,15.109999656677246,3.927999973297119,233.72247314453125,496.13690185546875
2025-09-09,233.9041748046875,6512.60986328125,15.039999961853027,3.943000078201294,239.30491638183594,496.3460388183594
